family,ticker,contrast,expanded,reduced,status,identical_share,n,mean_loss_reduction,lo,hi,pvalue,bootstrap_se,block,replications,issuers,holm_adjusted_pvalue,family_tested,family_declared,unadjusted_decision,adjusted_decision,note
V20,MTRN,pooling_persistence,pooled_variance_persistence,variance_ridge_persistence,tested,0.0,44,0.0637664897789091,-0.03255142498419522,0.2255548944782631,0.53,0.06991773980191321,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,ENTG,pooling_persistence,pooled_variance_persistence,variance_ridge_persistence,tested,0.0,44,-0.051125057102240315,-0.15815491176922972,0.029152628262620064,0.347,0.04933092448224967,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,CRS,pooling_persistence,pooled_variance_persistence,variance_ridge_persistence,tested,0.0,44,0.009090465663520205,-0.0012430535123214874,0.023908348620219653,0.109,0.006597005202510907,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,ATI,pooling_persistence,pooled_variance_persistence,variance_ridge_persistence,tested,0.0,44,0.006955402698531843,-0.008100592769813992,0.02031597224908888,0.345,0.007233735980487069,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,MTRN,pooling_external,pooled_variance_external,variance_ridge_external,tested,0.0,44,0.05966143666906166,-0.0050025159740533735,0.16523839058761783,0.122,0.04565460724399799,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,ENTG,pooling_external,pooled_variance_external,variance_ridge_external,tested,0.0,44,0.002286750262718462,-0.060632851211393717,0.06945878024175642,0.905,0.03325432818255222,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,CRS,pooling_external,pooled_variance_external,variance_ridge_external,tested,0.0,44,-0.0035363776582922235,-0.030304818853576842,0.01905302121179355,0.816,0.012846312017992852,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,ATI,pooling_external,pooled_variance_external,variance_ridge_external,tested,0.0,44,0.004158720069299227,-0.032040397761324495,0.036026023637733,0.763,0.017644798854019265,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,MTRN,external_individual,variance_ridge_external,variance_ridge_persistence,tested,0.0,44,0.0217823424699505,-0.018014775320261876,0.0688827672469216,0.368,0.022112382097694977,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,ENTG,external_individual,variance_ridge_external,variance_ridge_persistence,tested,0.0,44,-0.03750919393846218,-0.10486476564724591,0.01931800008091482,0.218,0.03144661206372572,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,CRS,external_individual,variance_ridge_external,variance_ridge_persistence,tested,0.0,44,0.016749926106943015,-0.0170143995155056,0.05344524094205283,0.373,0.018101362917674706,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,ATI,external_individual,variance_ridge_external,variance_ridge_persistence,tested,0.0,44,0.02128714806029117,-0.010546961868553896,0.058938124372124395,0.192,0.017570787449219496,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,MTRN,external_pooled,pooled_variance_external,pooled_variance_persistence,tested,0.0,44,0.017677289360103075,-0.007183964050594082,0.04496389318501954,0.188,0.013711271202809173,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,ENTG,external_pooled,pooled_variance_external,pooled_variance_persistence,tested,0.0,44,0.015902613426496605,-0.016001003871159932,0.05034543573426839,0.349,0.016681756105041707,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,CRS,external_pooled,pooled_variance_external,pooled_variance_persistence,tested,0.0,44,0.0041230827851305865,-0.015759741956896254,0.02156119930904478,0.662,0.00939186031798033,6,1999,,1.0,20.0,20.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
V20,ATI,external_pooled,pooled_variance_external,pooled_variance_persistence,tested,0.0,44,0.018490465431058555,0.0009087186372280232,0.03706917257983932,0.036,0.009174572501383777,6,1999,,0.6839999999999999,20.0,20.0,interval excludes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
RJ4,joint,valuation_added,ridge_full,without_valuation,tested,,44,-2.4607627789997864e-05,-0.000286698951226551,0.0002710122229840603,0.854,0.0001402672900313343,6,1999,4.0,1.0,4.0,4.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
RJ4,joint,transformations_vs_levels,core_pe_difference,core_pe_level,tested,,44,1.5847876886238672e-05,-0.00046202475897994655,0.0005450307119103252,0.993,0.0002614508186446258,6,1999,4.0,1.0,4.0,4.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
RJ4,joint,arma_vs_static,arimax,arma_static,tested,,44,-0.00041809555913890813,-0.0015241980801490944,0.00045516378385359685,0.378,0.0004947561088414683,6,1999,4.0,1.0,4.0,4.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
RJ4,joint,lags_vs_static,distributed_all_lag1,core_ridge,tested,,44,-0.0003827919200472381,-0.0011088619340665828,0.0002742370285510469,0.277,0.0003541018178840085,6,1999,4.0,1.0,4.0,4.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
VJ5,joint,persistence_vs_naive,variance_ridge_persistence,historical_variance63,tested,,44,0.007610577006286479,-0.07627549476641701,0.07440407788927018,0.72,0.03753369812998864,6,1999,4.0,1.0,5.0,5.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
VJ5,joint,pooling_persistence,pooled_variance_persistence,variance_ridge_persistence,tested,,44,0.007171825259680204,-0.011264156365757854,0.029489527225971167,0.528,0.010357996374138057,6,1999,4.0,1.0,5.0,5.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
VJ5,joint,pooling_external,pooled_variance_external,variance_ridge_external,tested,,44,0.015642632335696783,-0.0020670709576065386,0.036786023905457516,0.088,0.009974157047846826,6,1999,4.0,0.43999999999999995,5.0,5.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
VJ5,joint,external_individual,variance_ridge_external,variance_ridge_persistence,tested,,44,0.005577555674680626,-0.012595979588409934,0.024320446712902778,0.551,0.00950264966067602,6,1999,4.0,1.0,5.0,5.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
VJ5,joint,external_pooled,pooled_variance_external,pooled_variance_persistence,tested,,44,0.014048362750697208,-0.004070703370719641,0.03222293186697684,0.129,0.009302430808174004,6,1999,4.0,0.516,5.0,5.0,interval includes zero,does not survive Holm,"Declared in REVISION_SPEC.md before rescoring. Holm applies within each family to tested rows only; identical forecasts are untested contrasts, not evidence of no effect. Adjusted decisions need not match unadjusted interval exclusion."
