ticker,task,horizon,window,model,date,origin,target_end,actual,prediction,benchmark,train_n,high_vol_regime,rate_rising_regime,fallback,hyperparameter,selected_features
ENTG,return,1,expanding,distributed_all_lag1,2026-03-31,2026-03-31,2026-04-30,0.2067362185641428,0.021541001851358894,0.02382129430502358,123,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2026-03-31,2026-03-31,2026-04-30,0.2067362185641428,0.01830866696240576,0.02382129430502358,123,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2026-04-30,2026-04-30,2026-05-31,-0.0183194676655106,-0.0185363063157797,0.025296414661951958,124,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2026-04-30,2026-04-30,2026-05-31,-0.0183194676655106,-0.01898525411090198,0.025296414661951958,124,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2026-04-30,2026-04-30,2026-05-31,-0.0183194676655106,-0.010015067888665425,0.025296414661951958,124,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2026-04-30,2026-04-30,2026-05-31,-0.0183194676655106,-0.005922925391373159,0.025296414661951958,124,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2026-04-30,2026-04-30,2026-05-31,-0.0183194676655106,-0.0009031984770708212,0.025296414661951958,124,0.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2026-04-30,2026-04-30,2026-05-31,-0.0183194676655106,-0.014408490255342066,0.025296414661951958,124,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2026-04-30,2026-04-30,2026-05-31,-0.0183194676655106,0.005643037216018422,0.025296414661951958,124,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2026-05-31,2026-05-29,2026-06-30,0.2959147530441928,-0.025744759024894925,0.024947487603332257,125,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2026-05-31,2026-05-29,2026-06-30,0.2959147530441928,-0.00022056455367957042,0.024947487603332257,125,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2026-05-31,2026-05-29,2026-06-30,0.2959147530441928,-0.001151965241626269,0.024947487603332257,125,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2026-05-31,2026-05-29,2026-06-30,0.2959147530441928,-0.0168950713451858,0.024947487603332257,125,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2026-05-31,2026-05-29,2026-06-30,0.2959147530441928,-0.004530192329121153,0.024947487603332257,125,0.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2026-05-31,2026-05-29,2026-06-30,0.2959147530441928,-0.022045348258307507,0.024947487603332257,125,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2026-05-31,2026-05-29,2026-06-30,0.2959147530441928,-0.031032510703490418,0.024947487603332257,125,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2026-06-30,2026-06-30,2026-07-31,-0.3375356160976739,0.010399491759835042,0.0270980214560375,126,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2026-06-30,2026-06-30,2026-07-31,-0.3375356160976739,-0.007412429906167445,0.0270980214560375,126,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2026-06-30,2026-06-30,2026-07-31,-0.3375356160976739,0.005472765967078987,0.0270980214560375,126,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2026-06-30,2026-06-30,2026-07-31,-0.3375356160976739,0.024525062556792,0.0270980214560375,126,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2026-06-30,2026-06-30,2026-07-31,-0.3375356160976739,0.02134520478156875,0.0270980214560375,126,1.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2026-06-30,2026-06-30,2026-07-31,-0.3375356160976739,0.033964137419808055,0.0270980214560375,126,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2026-06-30,2026-06-30,2026-07-31,-0.3375356160976739,0.023306089990725157,0.0270980214560375,126,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,core_pe_level,2026-07-31,2026-07-31,2026-08-31,0.1364131862081059,0.045664533169413386,0.024226890451677564,127,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe', 'market_return', 'industry_relative', 'driver_return', 'pe missing']"
ENTG,return,1,expanding,core_pe_difference,2026-07-31,2026-07-31,2026-08-31,0.1364131862081059,0.10857020773698517,0.024226890451677564,127,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_diff', 'market_return', 'industry_relative', 'driver_return', 'pe_diff missing']"
ENTG,return,1,expanding,core_pe_percentage,2026-07-31,2026-07-31,2026-08-31,0.1364131862081059,0.07709306368208968,0.024226890451677564,127,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_pct_change', 'market_return', 'industry_relative', 'driver_return', 'pe_pct_change missing']"
ENTG,return,1,expanding,core_pe_lag1,2026-07-31,2026-07-31,2026-08-31,0.1364131862081059,0.0535244466805679,0.024226890451677564,127,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'pe_lag1 missing']"
ENTG,return,1,expanding,core_financial_changes,2026-07-31,2026-07-31,2026-08-31,0.1364131862081059,0.05568399353207158,0.024226890451677564,127,0.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return']"
ENTG,return,1,expanding,distributed_all_lag1,2026-07-31,2026-07-31,2026-08-31,0.1364131862081059,0.05079953868943313,0.024226890451677564,127,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
ENTG,return,1,expanding,distributed_all_lag3,2026-07-31,2026-07-31,2026-08-31,0.1364131862081059,0.07449709605481934,0.024226890451677564,127,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
CRS,return,1,expanding,core_pe_level,2022-12-31,2022-12-30,2023-01-31,0.3125974355572183,0.0365975590893208,0.014454365508721978,84,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_difference,2022-12-31,2022-12-30,2023-01-31,0.3125974355572183,0.0365975590893208,0.014454365508721978,84,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_percentage,2022-12-31,2022-12-30,2023-01-31,0.3125974355572183,0.0365975590893208,0.014454365508721978,84,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_lag1,2022-12-31,2022-12-30,2023-01-31,0.3125974355572183,0.03423394951900492,0.014454365508721978,84,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'pe_lag1', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing', 'pe_lag1 missing']"
CRS,return,1,expanding,core_financial_changes,2022-12-31,2022-12-30,2023-01-31,0.3125974355572183,0.04668524087092271,0.014454365508721978,84,1.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return', 'operating_margin_diff missing']"
CRS,return,1,expanding,distributed_all_lag1,2022-12-31,2022-12-30,2023-01-31,0.3125974355572183,0.01997503761477706,0.014454365508721978,84,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
CRS,return,1,expanding,distributed_all_lag3,2022-12-31,2022-12-30,2023-01-31,0.3125974355572183,0.022733635715247696,0.014454365508721978,84,1.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing', 'operating_margin_lag3 missing']"
CRS,return,1,expanding,core_pe_level,2023-01-31,2023-01-31,2023-02-28,0.0008283533662385,0.007225200433477902,0.017961931038704287,85,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_difference,2023-01-31,2023-01-31,2023-02-28,0.0008283533662385,0.007225200433477902,0.017961931038704287,85,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_percentage,2023-01-31,2023-01-31,2023-02-28,0.0008283533662385,0.007225200433477902,0.017961931038704287,85,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_lag1,2023-01-31,2023-01-31,2023-02-28,0.0008283533662385,0.007225200433477902,0.017961931038704287,85,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_financial_changes,2023-01-31,2023-01-31,2023-02-28,0.0008283533662385,-0.010725603325428292,0.017961931038704287,85,1.0,0.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return', 'operating_margin_diff missing']"
CRS,return,1,expanding,distributed_all_lag1,2023-01-31,2023-01-31,2023-02-28,0.0008283533662385,0.03096504198083843,0.017961931038704287,85,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
CRS,return,1,expanding,distributed_all_lag3,2023-01-31,2023-01-31,2023-02-28,0.0008283533662385,-0.0072980335476116875,0.017961931038704287,85,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing', 'operating_margin_lag3 missing']"
CRS,return,1,expanding,core_pe_level,2023-02-28,2023-02-28,2023-03-31,-0.0738671848370938,0.02187296959240292,0.017762703391350033,86,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_difference,2023-02-28,2023-02-28,2023-03-31,-0.0738671848370938,0.02187296959240292,0.017762703391350033,86,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_percentage,2023-02-28,2023-02-28,2023-03-31,-0.0738671848370938,0.02187296959240292,0.017762703391350033,86,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_lag1,2023-02-28,2023-02-28,2023-03-31,-0.0738671848370938,0.02187296959240292,0.017762703391350033,86,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_financial_changes,2023-02-28,2023-02-28,2023-03-31,-0.0738671848370938,0.031194973243107185,0.017762703391350033,86,0.0,1.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return', 'operating_margin_diff missing']"
CRS,return,1,expanding,distributed_all_lag1,2023-02-28,2023-02-28,2023-03-31,-0.0738671848370938,0.02458073289622479,0.017762703391350033,86,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
CRS,return,1,expanding,distributed_all_lag3,2023-02-28,2023-02-28,2023-03-31,-0.0738671848370938,0.028943812863681834,0.017762703391350033,86,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing', 'operating_margin_lag3 missing']"
CRS,return,1,expanding,core_pe_level,2023-03-31,2023-03-31,2023-04-30,0.1782842642377391,0.007621624457165946,0.01670948628527597,87,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_difference,2023-03-31,2023-03-31,2023-04-30,0.1782842642377391,0.007621624457165946,0.01670948628527597,87,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_percentage,2023-03-31,2023-03-31,2023-04-30,0.1782842642377391,0.007621624457165946,0.01670948628527597,87,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_lag1,2023-03-31,2023-03-31,2023-04-30,0.1782842642377391,0.007621624457165946,0.01670948628527597,87,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_financial_changes,2023-03-31,2023-03-31,2023-04-30,0.1782842642377391,0.018930145324896022,0.01670948628527597,87,1.0,0.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return', 'operating_margin_diff missing']"
CRS,return,1,expanding,distributed_all_lag1,2023-03-31,2023-03-31,2023-04-30,0.1782842642377391,0.013986884138623493,0.01670948628527597,87,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
CRS,return,1,expanding,distributed_all_lag3,2023-03-31,2023-03-31,2023-04-30,0.1782842642377391,0.0038202606007071167,0.01670948628527597,87,1.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing', 'operating_margin_lag3 missing']"
CRS,return,1,expanding,core_pe_level,2023-04-30,2023-04-28,2023-05-31,-0.1318996425863704,-0.0004039178266029633,0.018545563307463046,88,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_difference,2023-04-30,2023-04-28,2023-05-31,-0.1318996425863704,-0.0004039178266029633,0.018545563307463046,88,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_percentage,2023-04-30,2023-04-28,2023-05-31,-0.1318996425863704,-0.0004039178266029633,0.018545563307463046,88,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_lag1,2023-04-30,2023-04-28,2023-05-31,-0.1318996425863704,-0.0004039178266029633,0.018545563307463046,88,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_financial_changes,2023-04-30,2023-04-28,2023-05-31,-0.1318996425863704,1.9836452294485357e-05,0.018545563307463046,88,0.0,0.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return', 'operating_margin_diff missing']"
CRS,return,1,expanding,distributed_all_lag1,2023-04-30,2023-04-28,2023-05-31,-0.1318996425863704,-0.002833509950585719,0.018545563307463046,88,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
CRS,return,1,expanding,distributed_all_lag3,2023-04-30,2023-04-28,2023-05-31,-0.1318996425863704,0.015186034668049119,0.018545563307463046,88,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing', 'operating_margin_lag3 missing']"
CRS,return,1,expanding,core_pe_level,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,0.004543681631146029,0.016855167735622224,89,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_difference,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,0.004543681631146029,0.016855167735622224,89,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_percentage,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,0.004543681631146029,0.016855167735622224,89,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_lag1,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,0.004543681631146029,0.016855167735622224,89,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_financial_changes,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,0.013906188847001044,0.016855167735622224,89,0.0,0.0,False,100.0,"['revenue_growth_diff', 'operating_margin_diff', 'earnings_yield_diff', 'market_return', 'industry_relative', 'driver_return', 'operating_margin_diff missing']"
CRS,return,1,expanding,distributed_all_lag1,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,-0.001052804691537533,0.016855167735622224,89,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing']"
CRS,return,1,expanding,distributed_all_lag3,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,0.002065567929053035,0.016855167735622224,89,0.0,0.0,False,100.0,"['revenue_growth', 'operating_margin', 'earnings_yield', 'market_return', 'industry_relative', 'driver_return', 'revenue_growth_lag1', 'operating_margin_lag1', 'earnings_yield_lag1', 'market_return_lag1', 'industry_relative_lag1', 'driver_return_lag1', 'revenue_growth_lag3', 'operating_margin_lag3', 'earnings_yield_lag3', 'market_return_lag3', 'industry_relative_lag3', 'driver_return_lag3', 'operating_margin missing', 'operating_margin_lag1 missing', 'market_return_lag1 missing', 'industry_relative_lag1 missing', 'operating_margin_lag3 missing']"
CRS,return,1,expanding,core_pe_level,2023-06-30,2023-06-30,2023-07-31,0.0664529903117308,-0.011153453973776109,0.019230678459862614,90,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_difference,2023-06-30,2023-06-30,2023-07-31,0.0664529903117308,-0.011153453973776109,0.019230678459862614,90,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
CRS,return,1,expanding,core_pe_percentage,2023-06-30,2023-06-30,2023-07-31,0.0664529903117308,-0.011153453973776109,0.019230678459862614,90,0.0,1.0,False,100.0,"['revenue_growth', 'operating_margin', 'market_return', 'industry_relative', 'driver_return', 'operating_margin missing']"
